decay_type,experiment_name,varied_parameter,varied_value,mechanism,USC,UTSP,UDP,delivery_time,pS,pT,avg_pT,psr,avg_psr,quality_q,risk_cost
power,effectiveness,z_A0,17028.100502512563,sensitivity_z,671.4753537692596,61.36591925083063,66.94506212975202,0.859760831425824,10.084034596638654,,,0.5292151817356592,0.5292151817356592,14.023916857417596,32.88242526993851
power,effectiveness,z_A0,17174.894472361808,sensitivity_z,671.7930750473544,61.59955948758359,66.99057193775863,0.8594386887302217,10.084034596638654,,,0.5295212856523013,0.5295212856523013,14.056131126977833,32.95092742692931
power,effectiveness,z_A0,17321.688442211056,sensitivity_z,672.1079580432411,61.831692208997396,67.0354937444177,0.8591180409871848,10.084034596638654,,,0.5298273895689435,0.5298273895689435,14.08819590128152,33.02001758526768
power,effectiveness,z_A0,17468.4824120603,sensitivity_z,672.4200410009481,62.06233134217794,67.07982754972917,0.8587988743856683,10.084034596638654,,,0.5301334934855857,0.5301334934855857,14.120112561433174,33.08969574495361
power,effectiveness,z_A0,17615.276381909545,sensitivity_z,672.7293614645228,62.291490622121174,67.12357335369313,0.8584811753051356,10.084034596638654,,,0.5304395974022277,0.5304395974022277,14.151882469486443,33.159961905987096
power,effectiveness,z_A0,17762.070351758794,sensitivity_z,673.035956294233,62.519183595229705,67.16673115630951,0.8581649303120722,10.084034596638654,,,0.53074570131887,0.53074570131887,14.18350696879278,33.23081606836814
power,effectiveness,z_A0,17908.864321608038,sensitivity_z,673.3398616823185,62.74542362275015,67.20930095757834,0.8578501261565765,10.084034596638654,,,0.5310518052355121,0.5310518052355121,14.214987384342347,33.302258232096754
power,effectiveness,z_A0,18055.658291457286,sensitivity_z,673.6411131683029,62.970223884131954,67.25128275749958,0.8575367497690292,10.084034596638654,,,0.5313579091521542,0.5313579091521542,14.246325023097084,33.37428839717292
power,effectiveness,z_A0,18202.45226130653,sensitivity_z,673.93974565388,63.19359738031066,67.29267655607327,0.8572247882568369,10.084034596638654,,,0.5316640130687964,0.5316640130687964,14.277521174316309,33.446906563596656
power,effectiveness,z_A0,18349.24623115578,sensitivity_z,674.2357934173929,63.41555693691784,67.33348235329942,0.8569142289012497,10.084034596638654,,,0.5319701169854385,0.5319701169854385,14.308577109875031,33.52011273136794
power,effectiveness,z_A0,18496.040201005024,sensitivity_z,674.5292901279122,63.63611520741735,67.37370014917798,0.8566050591542504,10.084034596638654,,,0.5322762209020807,0.5322762209020807,14.339494084574955,33.59390690048679
power,effectiveness,z_A0,18642.834170854272,sensitivity_z,674.8202688589342,63.85528467617506,67.413329943709,0.8562972666355109,10.084034596638654,,,0.5325823248187229,0.5325823248187229,14.370273336448914,33.66828907095321
power,effectiveness,z_A0,18789.628140703517,sensitivity_z,675.1087621017028,64.07307766145667,67.45237173689245,0.8559908391294186,10.084034596638654,,,0.532888428735365,0.532888428735365,14.400916087058135,33.74325924276718
power,effectiveness,z_A0,18936.42211055276,sensitivity_z,675.394801778175,64.28950631836295,67.49082552872835,0.8556857645821667,10.084034596638654,,,0.5331945326520072,0.5331945326520072,14.431423541783328,33.81881741592871
power,effectiveness,z_A0,19083.21608040201,sensitivity_z,675.6784192536338,64.5045826416971,67.52869131921668,0.8553820310989098,10.084034596638654,,,0.5335006365686493,0.5335006365686493,14.461796890109024,33.894963590437804
power,effectiveness,z_A0,19230.010050251254,sensitivity_z,675.9596453489678,64.71831846877252,67.56596910835746,0.8550796269409797,10.084034596638654,,,0.5338067404852915,0.5338067404852915,14.492037305902027,33.971697766294454
power,effectiveness,z_A0,19376.804020100502,sensitivity_z,676.2385103526184,64.93072548215659,67.60265889615067,0.8547785405231652,10.084034596638654,,,0.5341128444019337,0.5341128444019337,14.522145947683484,34.04901994349867
power,effectiveness,z_A0,19523.597989949747,sensitivity_z,676.5150440322147,65.14181521235695,67.63876068259631,0.8544787604110471,10.084034596638654,,,0.5344189483185757,0.5344189483185757,14.55212395889529,34.126930122050446
power,effectiveness,z_A0,19670.391959798995,sensitivity_z,676.7892756458995,65.35159904044956,67.67427446769442,0.8541802753183929,10.084034596638654,,,0.5347250522352179,0.5347250522352179,14.581972468160709,34.20542830194978
power,effectiveness,z_A0,19817.18592964824,sensitivity_z,677.0612339533552,65.56008820064824,67.70920025144494,0.8538830741046084,10.084034596638654,,,0.5350311561518603,0.5350311561518603,14.61169258953916,34.28451448319668
power,effectiveness,z_A0,19963.979899497488,sensitivity_z,677.3309472265455,65.76729378282185,67.74353803384791,0.8535871457722413,10.084034596638654,,,0.5353372600685022,0.5353372600685022,14.641285422775873,34.36418866579113
power,effectiveness,z_A0,20110.773869346733,sensitivity_z,677.5984432601749,65.97322673495624,67.77728781490333,0.85329247946454,10.084034596638654,,,0.5356433639851444,0.5356433639851444,14.670752053546,34.44445084973315
power,effectiveness,z_A0,20257.567839195977,sensitivity_z,677.8637493818782,66.17789786556462,67.81044959461116,0.8529990644630634,10.084034596638654,,,0.5359494679017865,0.5359494679017865,14.70009355369366,34.52530103502273
power,effectiveness,z_A0,20404.361809045226,sensitivity_z,678.1268924621447,66.38131784604609,67.84302337297146,0.8527068901853416,10.084034596638654,,,0.5362555718184288,0.5362555718184288,14.729310981465837,34.60673922165987
power,effectiveness,z_A0,20551.15577889447,sensitivity_z,678.3878989239917,66.58349721299516,67.87500914998418,0.8524159461825862,10.084034596638654,,,0.536561675735071,0.536561675735071,14.75840538174138,34.68876540964457
power,effectiveness,z_A0,20697.94974874372,sensitivity_z,678.6467947523861,66.78444637046314,67.90640692564936,0.8521262221374473,10.084034596638654,,,0.5368677796517131,0.5368677796517131,14.787377786255274,34.77137959897682
power,effectiveness,z_A0,20844.743718592963,sensitivity_z,678.9036055034304,66.98417559217171,67.93721669996694,0.8518377078618184,10.084034596638654,,,0.5371738835683553,0.5371738835683553,14.816229213818154,34.85458178965665
power,effectiveness,z_A0,20991.53768844221,sensitivity_z,679.1583563133131,67.18269502368109,67.967438472937,0.8515503932946868,10.084034596638654,,,0.5374799874849975,0.5374799874849975,14.844960670531314,34.93837198168403
power,effectiveness,z_A0,21138.331658291456,sensitivity_z,679.4110719070337,67.38001468451164,67.99707224455949,0.8512642685000291,10.084034596638654,,,0.5377860914016396,0.5377860914016396,14.873573149997089,35.02275017505897
power,effectiveness,z_A0,21285.125628140704,sensitivity_z,679.6617766069098,67.57614447022446,68.02611801483441,0.850979323664748,10.084034596638654,,,0.5380921953182818,0.5380921953182818,14.902067633525196,35.10771636978147
power,effectiveness,z_A0,21431.91959798995,sensitivity_z,679.9104943408712,67.77109415445751,68.05457578376178,0.8506955490966537,10.084034596638654,,,0.5383982992349238,0.5383982992349238,14.930445090334633,35.193270565851535
power,effectiveness,z_A0,21578.713567839193,sensitivity_z,680.1572486505457,67.96487339091944,68.08244555134158,0.8504129352224858,10.084034596638654,,,0.538704403151566,0.538704403151566,14.958706477751416,35.27941276326916
power,effectiveness,z_A0,21725.50753768844,sensitivity_z,680.4020626991477,68.15749171534493,68.10972731757383,0.8501314725859752,10.084034596638654,,,0.5390105070682082,0.5390105070682082,14.98685274140248,35.36614296203434
